Region,Division,Sum,Rank,Ref_SchoolID,School2_ID,School3_ID,RefSchool_Name,School2_Name,School3_Name,RefSchool_LAT,RefSchool_LONG,School2_LAT,School2_LONG,School3_LAT,School 3_LONG,RefSch ot_Sch2,RefSch ot_Sch3,Sum of D1_D2,School Type
Region X,Bukidnon,0.55024897,1,126524,126521,126528,Libona CS Bukidnon 126524,Kiliog ES Bukidnon 126521,Pongol ES Bukidnon 126528,8.379997,124.698257,8.378638,124.697571,8.377279,124.696198,0.17003845,0.38021052,0.55024897,CS
Region X,Bukidnon,3.993064087,2,126438,126325,126458,Kibawe CS Bukidnon 126438,Barongcot Elementary School Bukidnon 126325,West Kibawe ES Bukidnon 126458,7.56586,124.986165,7.588921,124.999107,7.575026,124.987646,2.953962363,1.039101724,3.993064087,CS
Region X,Bukidnon,6.189646228,3,126638,126625,126627,Manolo Fortich Central Elementary School Bukidnon 126638,Dalirig ES Bukidnon 126625,Dicklum ES Bukidnon 126627,8.3684249,124.8643739,8.376009,124.9044217,8.3727578,124.8499063,4.515620781,1.674025447,6.189646228,CS
Region X,Bukidnon,7.155856675,4,126666,126652,126653,Maramag Central Elementary School Bukidnon 126666,Base Camp Elementary school Bukidnon 126652,Camp I ES Bukidnon 126653,7.7595764,125.0071138,7.773611111,124.9855556,7.7215977,125.012618,2.860979878,4.294876797,7.155856675,CS
Region X,Bukidnon,8.832151501,5,126782,126378,126791,Kisolon Central Bukidnon 126782,Impasug-Ong CES Bukidnon 126378,San Vicente ES Bukidnon 126791,8.330573,124.978455,8.303418,125.001625,8.330955,124.934631,3.978151347,4.854000154,8.832151501,CS
Region III,Bulacan,0.672921282,1,104849,104854,104856,Hagonoy West Central School Bulacan 104849,San Nicolas ES Bulacan 104854,San Roque ES Bulacan 104856,14.81628202,120.7283315,14.81757931,120.7298437,14.813886,120.724945,0.218785529,0.454135753,0.672921282,CS
Region III,Bulacan,1.19632501,2,104750,104737,104741,Baliwag South Central School Bulacan 104750,Baliuag North C/S Bulacan 104737,Engr. Vicente R. Cruz Memorial School Bulacan 104741,14.95620595,120.8966182,14.9583509,120.8987397,14.955314,120.904556,0.332095145,0.864229865,1.19632501,CS
Region III,Bulacan,1.367572462,3,104728,104729,104733,Balagtas Central School Bulacan 104728,Burol 1St ES Bulacan 104729,Longos ES Bulacan 104733,14.8176549,120.9053958,14.824068,120.904716,14.819776,120.910947,0.721629539,0.645942923,1.367572462,CS
Region III,Bulacan,1.996906516,4,104964,104962,104967,Obando Central School Bulacan 104964,Catanghalan ES Bulacan 104962,San Pascual ES Bulacan 104967,14.71325293,120.9352396,14.70671481,120.9411082,14.72063535,120.9295963,0.969197714,1.027708802,1.996906516,CS
Region III,Bulacan,2.151908793,5,104823,104827,104831,Guiguinto Central School Bulacan 104823,Pulonggubat ES Bulacan 104827,Tabe Elementary School Bulacan 104831,14.828488,120.8803669,14.83378056,120.8880889,14.83696111,120.8860028,1.024300744,1.127608049,2.151908793,CS
Region III,Bulacan,2.405752358,6,105009,105000,105014,Plaridel CS Bulacan 105009,Banga ES Bulacan 105000,Tabang Elementary School Bulacan 105014,14.88426723,120.8594342,14.886832,120.870978,14.8745907,120.8622211,1.281401774,1.124350585,2.405752359,CS
Region III,Bulacan,3.182591619,7,105020,105007,105019,Pulilan Central School Bulacan 105020,Lumangbayan Elementary School Bulacan 105007,M. Del Rosario MS Bulacan 105019,14.9039038,120.8480675,14.895106,120.854439,14.896754,120.864815,1.20203669,1.980554929,3.182591619,CS
Region III,Bulacan,3.79588892,8,104976,104971,104980,Mamerto C. Bernardo Memorial Central School Bulacan 104976,Baka-Bakahan Elementary School Bulacan 104971,Mapulang Lupa ES Bulacan 104980,14.86650647,120.9561269,14.849968,120.949776,14.88028692,120.9650755,1.974693022,1.821195898,3.79588892,CS
Region III,Bulacan,4.707428973,9,105060,105041,105058,Pinaod CS (San Ildefondso South) Bulacan 105060,San Ildefonso ES Bulacan 105041,Palapala Elementary School Bulacan 105058,15.07207474,120.962803,15.07931021,120.9441256,15.05974363,120.9824438,2.17516801,2.532260963,4.707428973,CS
CARAGA,Butuan City,0.422405488,1,132023,132046,212502,Butuan Central Elementary School Butuan City 132023,Los Angeles ES Butuan City 132046,Butuan City Special Education Center Butuan City 212502,8.946111111,125.5427778,8.947537,125.540626,8.944957,125.543159,0.28651375,0.135891738,0.422405488,CS
CARAGA,Butuan City,3.635534341,2,132074,132050,132065,F.R. Sibayan Central Elem. School Butuan City 132074,Silad-Mahogany Elem. School Butuan City 132050,Buhangin Elementary School Butuan City 132065,8.954444444,125.565,8.960555556,125.5508333,8.946499,125.549548,1.709304533,1.926229808,3.635534341,CS
CARAGA,Cabadbaran City,1.537480581,1,131529,131574,131577,Antonio C Dagani Central Elementary School Cabadbaran City 131529,Calamba ES Cabadbaran City 131574,Alfonso B. Dagani ES Cabadbaran City 131577,9.116791,125.526278,9.11685,125.533317,9.117276,125.533132,0.778006544,0.759474038,1.537480582,CS
Region III,Cabanatuan City,1.593258967,1,107064,107063,107067,Cabanatuan East Central School Cabanatuan City 107064,Bitas ES Cabanatuan City 107063,J.P. Melencio Memorial Elementary School Cabanatuan City 107067,15.4906388,120.9758354,15.4967176,120.9780828,15.484122,120.971425,0.72234502,0.870913947,1.593258967,CS
Region II,Cagayan,1.353151033,1,102818,102802,102815,Pe̱ablanca West CS Cagayan 102818,Mangga ES Cagayan 102802,Dodan ES Cagayan 102815,17.627406,121.780614,17.633756,121.781499,17.62481,121.785918,0.71704952,0.636101513,1.353151033,CS
Region II,Cagayan,1.375109072,2,102442,102445,102446,Aparri East CS Cagayan 102442,Macanaya ES Cagayan 102445,Maura ES Cagayan 102446,18.3566702,121.642403,18.3508657,121.6398148,18.354666,121.648341,0.705536855,0.669572217,1.375109072,CS
Region II,Cagayan,1.396235616,3,102641,102633,102634,Sabino Acorda CS Cagayan 102641,Enrile North CS Cagayan 102633,Enrile West CS Cagayan 102634,17.555567,121.697775,17.562047,121.700363,17.559224,121.693411,0.776164195,0.620071421,1.396235616,CS
Region II,Cagayan,1.532676569,5,102608,102609,102614,Claveria CS Cagayan 102608,Claveria East CS Cagayan 102609,Malasin ES Cagayan 102614,18.60694,121.078772,18.608957,121.087187,18.602357,121.081915,0.920825932,0.611850638,1.53267657,CS
Region II,Cagayan,2.215618714,8,102895,102868,102889,Solana South CS Cagayan 102895,Bauan ES Cagayan 102868,Nangalisan ES Cagayan 102889,17.648531,121.689083,17.647577,121.684101,17.648047,121.673402,0.542052772,1.673565943,2.215618715,CS
Region II,Cagayan,2.221708086,9,102861,102849,102855,Sanchez Mira Central Elementary School Cagayan 102861,C. Marzan ES Cagayan 102849,Langagan ES Cagayan 102855,18.558968,121.234745,18.560498,121.246721,18.553466,121.241429,1.282338891,0.939369195,2.221708086,CS
Region II,Cagayan,3.345529614,10,102511,102500,102512,Baggao West CS Cagayan 102511,Santor  E/S Cagayan 102500,Bagunot Elementary School Cagayan 102512,17.934351,121.771773,17.9286045,121.785588,17.946008,121.782578,1.605777018,1.739752596,3.345529614,CS
Region II,Cagayan,3.433711691,11,102527,102480,102534,Baggao South Central School Cagayan 102527,Annayatan ES Cagayan 102480,Tungel ES Cagayan 102534,17.8912,121.871772,17.8992,121.891888,17.883297,121.878086,2.322402261,1.111309429,3.43371169,CS
Region II,Cagayan,3.49055895,12,102953,155007,155027,Sto. Nino Central Elementary School Cagayan 102953,Niug Norte ES Cagayan 155007,Sidiran Elementary School Cagayan 155027,17.882428,121.570399,17.872613,121.557726,17.874312,121.584438,1.740642492,1.749916458,3.49055895,CS
Region II,Cagayan,3.816553935,13,102597,102596,155043,Camalaniugan Central School Cagayan 102597,Bulala-Fugu ES Cagayan 102596,Joaquin Dela Cruz Elementary School Cagayan 155043,18.275596,121.675517,18.264649,121.687679,18.274779,121.656388,1.781236981,2.035316954,3.816553935,CS
Region II,Cagayan,3.831517012,14,102764,102751,102762,Lasam CS Cagayan 102764,San Lorenzo ES Cagayan 102751,Gabun ES Cagayan 102762,18.06376,121.599938,18.061829,121.598625,18.093592,121.587965,0.257384418,3.574132594,3.831517012,CS
Region II,Cagayan,4.809710731,15,102806,102796,102807,Penablanca East CS Cagayan 102806,Abucay ES Cagayan 102796,Quibal ES Cagayan 102807,17.69175,121.805939,17.709244,121.822029,17.707888,121.817814,2.60360443,2.206106301,4.809710731,CS
Region II,Cagayan,5.265858322,16,102356,102355,155028,Alcala West Central School Cagayan 102356,Abbeg ES Cagayan 102355,Waig ES Cagayan 155028,17.852482,121.627805,17.842516,121.617875,17.823227,121.644531,1.537525053,3.728333269,5.265858322,CS
Region II,Cagayan,5.480053133,17,102379,102384,102393,Allacapan CS Cagayan 102379,Daan-ili ES Cagayan 102384,Maluyo ES Cagayan 102393,18.221856,121.555859,18.211316,121.553632,18.186628,121.571426,1.203355057,4.276698075,5.480053132,CS
Region II,Cagayan,5.489729222,18,102570,102571,102929,Buguey South CS (Pattao ES) Cagayan 102570,Quinawegan ES Cagayan 102571,Luga ES Cagayan 102929,18.244455,121.812672,18.263567,121.79695,18.229027,121.833102,2.714811519,2.774917703,5.489729222,CS
Region II,Cagayan,5.552171848,19,102716,102723,102870,Iguig CS Cagayan 102716,Ugac ES Cagayan 102723,Dassun ES Cagayan 102870,17.754107,121.735567,17.769662,121.718635,17.743288,121.709369,2.507938445,3.044233403,5.552171848,CS
Region II,Cagayan,5.595753583,20,102912,102900,102905,Sta. Ana CS Cagayan 102912,Diora-Zinungan ES Cagayan 102900,Palawig ES Cagayan 102905,18.455039,122.1441473,18.4311902,122.1274819,18.475126,122.151857,3.202883988,2.392869595,5.595753583,CS
Region II,Cagayan,6.037139709,21,102827,102823,102825,Piat CS Cagayan 102827,Gumarueng ES Cagayan 102823,Sta. Barbara-Maguilling E/S Cagayan 102825,17.791065,121.477158,17.775679,121.455051,17.775569,121.501471,2.918688405,3.118451304,6.037139709,CS
Region II,Cagayan,8.62991133,22,102893,102831,102890,Solana West CS Cagayan 102893,Warat ES Cagayan 102831,Padul ES Cagayan 102890,17.684749,121.594553,17.714171,121.581147,17.639751,121.593041,3.590340142,5.039571188,8.62991133,CS
Region X,Cagayan de Oro City,1.631673713,1,127998,127961,127997,Bulua Central School Cagayan de Oro City 127998,Bongbongon Elementary School Cagayan de Oro City 127961,Bulao Elementary School Cagayan de Oro City 127997,8.5029076,124.6165928,8.501111111,124.6308333,8.503277,124.616676,1.589310416,0.042363297,1.631673713,CS
Region X,Cagayan de Oro City,1.770751146,2,127957,127955,127956,North City Central School Cagayan de Oro City 127957,Corrales Elementary School Cagayan de Oro City 127955,Macabalan Elementary School Cagayan de Oro City 127956,8.499551,124.656817,8.4905413,124.6537877,8.5029027,124.6622396,1.062828982,0.707922163,1.770751145,CS
Region X,Cagayan de Oro City,1.977948429,3,127967,127940,127966,South City Central School Cagayan de Oro City 127967,CITY CENTRAL SCHOOL Cagayan de Oro City 127940,Macasandig Elementary School Cagayan de Oro City 127966,8.472562,124.6476479,8.4800538,124.6453144,8.4634437,124.6439331,0.877511669,1.100436759,1.977948428,CS
Region X,Cagayan de Oro City,2.088584102,5,127942,127958,127964,East City Central School Cagayan de Oro City 127942,St. John Elementary School Cagayan de Oro City 127958,Camaman-an Elementary School Cagayan de Oro City 127964,8.4827663,124.6636462,8.490277778,124.6622222,8.4728278,124.658842,0.855472983,1.233111119,2.088584102,CS
Region X,Cagayan de Oro City,2.308993806,7,127949,127947,127952,Bugo Central School Cagayan de Oro City 127949,Agusan Elementary School Cagayan de Oro City 127947,Puerto Elementary School Cagayan de Oro City 127952,8.503646,124.751966,8.4920024,124.7424989,8.4990811,124.7485381,1.672499941,0.636493865,2.308993806,CS
Region X,Cagayan de Oro City,9.08392178,8,127977,127972,127991,Lumbia Central School Cagayan de Oro City 127977,Bayanga Elementary School Cagayan de Oro City 127972,"Fr. William F. Masterson, SJ.,  Elementary School Cagayan de Oro City 127991",8.398705,124.597478,8.363735,124.60498,8.438179,124.620154,4.001665619,5.082256162,9.083921781,CS
Region IV-A,Calamba City,1.504547008,1,109829,109817,109819,Calamba Central School Calamba City 109829,Jose Rizal MS Calamba City 109817,Lecheria ES Calamba City 109819,14.21039236,121.1675981,14.21191398,121.1636555,14.20323593,121.1614276,0.460480764,1.044066245,1.504547009,CS
Region IV-B,Calapan City,1.448900571,1,111559,111562,111570,Camilmil Central School Calapan City 111559,Lalud Elementary School Calapan City 111562,Adriatico Memorial School Calapan City 111570,13.404927,121.1770506,13.3979343,121.1752219,13.410644,121.177421,0.807680861,0.64121971,1.448900571,CS
Region VIII,Calbayog City,0.484104552,1,123989,124141,194001,Calbayog Pilot Central Elementary School Calbayog City 123989,San Joaquin Central Elementary School Calbayog City 124141,Calbayog City SPED Center Calbayog City 194001,12.067231,124.595782,12.0667,124.6,12.06737778,124.5958611,0.465532265,0.018572286,0.484104551,CS
Region VIII,Calbayog City,3.351953955,4,124048,124008,124019,San Policarpo Central Elem. School Calbayog City 124048,Carmen Elementary School Calbayog City 124008,Matobato Elementary School Calbayog City 124019,12.06775833,124.5706639,12.070425,124.5897222,12.06648611,124.5819583,2.107441759,1.244512196,3.351953955,CS
Region VIII,Calbayog City,7.619600983,5,124128,124070,124123,Tinambacan Central School Calbayog City 124128,Oquendo Central School Calbayog City 124070,Danao I Elementary School Calbayog City 124123,12.106802,124.502163,12.12957778,124.5379167,12.128621,124.487057,4.67028334,2.949317642,7.619600982,CS
NCR,Caloocan City,1.199791292,1,136617,136606,136609,Caloocan Central Elementary School Caloocan City 136617,Grace Park ES (Main) Caloocan City 136606,Kaunlaran ES Caloocan City 136609,14.650361,120.974426,14.64615,120.976989,14.648877,120.968597,0.54702578,0.652765512,1.199791292,CS
Region V,Camarines Norte,0.020393372,1,112254,112257,173017,Paracale Central School Camarines Norte 112254,S. Basilio ES Camarines Norte 112257,Bagumbayan ES Camarines Norte 173017,14.283483,122.783305,14.283454,122.783331,14.283342,122.783334,0.004299579,0.016093794,0.020393373,CS
Region V,Camarines Norte,0.395391849,2,112084,112098,112103,Basud CS Camarines Norte 112084,Pagsangahan ES Camarines Norte 112098,San Felipe ES Camarines Norte 112103,14.06625,122.9633333,14.065929,122.965078,14.066106,122.965193,0.192820121,0.202571728,0.395391849,CS
Region V,Camarines Norte,7.391592532,4,112110,112108,112114,Capalonga CS Camarines Norte 112110,Calabaca ES Camarines Norte 112108,Diezmo-Urena ES Camarines Norte 112114,14.32945,122.492186,14.30098333,122.4350167,14.331998,122.495029,6.971567091,0.420025441,7.391592532,CS
Region V,Camarines Sur,0.908982943,1,112320,112319,112334,Baao West CS Camarines Sur 112320,Baao Central School Camarines Sur 112319,Salvacion ES Camarines Sur 112334,13.454488,123.368332,13.45444469,123.3683356,13.46038637,123.3740056,0.004864681,0.904118263,0.908982944,CS
Region V,Camarines Sur,0.920371247,3,112472,112471,112483,Calabanga West Central School Camarines Sur 112472,Calabanga Central Division Pilot School Camarines Sur 112471,Pagatpat ES Camarines Sur 112483,13.70790901,123.2172489,13.7079924,123.2200384,13.702403,123.217012,0.303500792,0.616870455,0.920371247,CS
Region V,Camarines Sur,0.971909541,4,112391,112390,112403,Buhi North Central School Camarines Sur 112391,Buhi Central School Camarines Sur 112390,Los Angeles Elementary School Camarines Sur 112403,13.42749604,123.5175114,13.42527388,123.5186233,13.433587,123.516261,0.276640222,0.695269318,0.97190954,CS
Region V,Camarines Sur,1.119675382,6,113151,113149,113152,Tinambac CS I Camarines Sur 113151,Sogod Elementary School Camarines Sur 113149,Tinambac South CS II Camarines Sur 113152,13.818023,123.327219,13.826006,123.323087,13.81710505,123.3266568,1.000122961,0.119552421,1.119675382,CS
Region V,Camarines Sur,1.48286885,9,112427,112425,112432,Bula Central School Camarines Sur 112427,Bagumbayan ES Camarines Sur 112425,Felipe P. Panton Elementary School Camarines Sur 112432,13.46942835,123.2766992,13.481835,123.277919,13.46933,123.277499,1.39511002,0.087758829,1.482868849,CS
Region V,Camarines Sur,2.058122985,10,112932,112918,112933,Pili Central School Camarines Sur 112932,Anayan Sagrada ES Camarines Sur 112918,Pili West Central School Camarines Sur 112933,13.551853,123.275362,13.543451,123.285704,13.55676529,123.2733607,1.466693591,0.591429393,2.058122984,CS
Region V,Camarines Sur,2.224930137,12,113109,113105,113108,Tigaon North CS Camarines Sur 113109,San Antonio ES Camarines Sur 113105,Tigaon CPS Camarines Sur 113108,13.637896,123.498123,13.64582,123.500183,13.62659369,123.494997,0.914865819,1.310064317,2.224930136,CS
Region V,Camarines Sur,2.273374326,13,112498,112499,112779,Camaligan Central School Camarines Sur 112498,Dugcal ES Camarines Sur 112499,Gainza CS - Gainza Camarines Sur 112779,13.62405,123.16255,13.624216,123.156243,13.61746,123.149634,0.686379753,1.586994573,2.273374326,CS
Region V,Camarines Sur,2.534675628,14,112623,112619,112631,Hiwacloy CS Camarines Sur 112623,Digdigon ES Camarines Sur 112619,Pinaglabanan ES Camarines Sur 112631,13.70744,123.43294,13.715971,123.429808,13.70621,123.446867,1.013866394,1.520809233,2.534675627,CS
Region V,Camarines Sur,2.670052388,16,112344,112351,112355,Balatan CS Camarines Sur 112344,Duran ES Camarines Sur 112351,PARARAO E/S Camarines Sur 112355,13.318302,123.240374,13.310284,123.240974,13.33110743,123.2308386,0.899896125,1.770156263,2.670052388,CS
Region V,Camarines Sur,2.841296439,17,112989,112983,112985,Sag̱ay CS Camarines Sur 112989,Mabca Elementary School Camarines Sur 112983,Nato ES Camarines Sur 112985,13.605405,123.524559,13.612913,123.510268,13.606949,123.534301,1.767400751,1.073895688,2.841296439,CS
Region V,Camarines Sur,2.935154441,18,112762,112758,112770,Magarao Central School Camarines Sur 112762,Bell-San Francisco ES Camarines Sur 112758,Sta. Lucia ES Camarines Sur 112770,13.66152092,123.1889888,13.660499,123.175017,13.664503,123.201594,1.524030888,1.411123553,2.935154441,CS
